"wikidata_uri","label","birth_year","gender","label","geo_coordinates","wikidata_uri"
http://www.wikidata.org/entity/Q4276223,Nikolay Maksimov,1848,male,Parfenyevo,POINT(43.409167 58.482222),http://www.wikidata.org/entity/Q4346173
http://www.wikidata.org/entity/Q4280007,Arkady Mamontov,1962,male,Novosibirsk,POINT(82.916667 55.033333),http://www.wikidata.org/entity/Q883
http://www.wikidata.org/entity/Q4289341,VItaliy Melentyev,1916,male,Saint Petersburg,POINT(30.316667 59.950000),http://www.wikidata.org/entity/Q656
http://www.wikidata.org/entity/Q430182,C. S. Forester,1899,male,Cairo,POINT(31.235833 30.044444),http://www.wikidata.org/entity/Q85
http://www.wikidata.org/entity/Q4314393,Maryana Naumova,1999,female,Staraya Russa,POINT(31.350000 57.983333),http://www.wikidata.org/entity/Q196479
http://www.wikidata.org/entity/Q4327562,Vitaly Noskov,1950,male,Kurgan,POINT(65.341111 55.440833),http://www.wikidata.org/entity/Q13379
http://www.wikidata.org/entity/Q43427815,Vyacheslav Kovalevsky,1897,male,Rylsk,POINT(34.683333 51.566667),http://www.wikidata.org/entity/Q193425
http://www.wikidata.org/entity/Q434578,Dickey Chapelle,1919,female,Milwaukee,POINT(-87.950000 43.050000),http://www.wikidata.org/entity/Q37836
http://www.wikidata.org/entity/Q4354075,Alexander Prokofyev,1900,male,Kobona,POINT(31.550556 60.024444),http://www.wikidata.org/entity/Q1961380
http://www.wikidata.org/entity/Q4354891,Leonid Sobolev,1898,male,Irkutsk,POINT(104.280000 52.289167),http://www.wikidata.org/entity/Q6576
http://www.wikidata.org/entity/Q4357901,Ruvim Frayerman,1891,male,Mogilev,POINT(30.342960 53.908940),http://www.wikidata.org/entity/Q154835
http://www.wikidata.org/entity/Q436699,Andrew Barton Paterson,1864,male,Orange,POINT(149.101111 -33.281667),http://www.wikidata.org/entity/Q580973
http://www.wikidata.org/entity/Q4367499,Yevgeny Poddubny,1983,male,Belgorod,POINT(36.600000 50.600000),http://www.wikidata.org/entity/Q3323
http://www.wikidata.org/entity/Q437013,James Nachtwey,1948,male,Syracuse,POINT(-76.144423 43.046899),http://www.wikidata.org/entity/Q128069
http://www.wikidata.org/entity/Q4371342,Aleksandr Polyakov,1908,male,Bashmakovsky District,POINT(43.036389 53.213056),http://www.wikidata.org/entity/Q791222
http://www.wikidata.org/entity/Q438924,Roberto Payró,1867,male,Mercedes,POINT(-59.433333 -34.650000),http://www.wikidata.org/entity/Q1027041
http://www.wikidata.org/entity/Q439394,Tim Hetherington,1970,male,Birkenhead,POINT(-3.016667 53.383333),http://www.wikidata.org/entity/Q746718
http://www.wikidata.org/entity/Q4396579,Mikhail Rozenfeld,1906,male,Poltava Governorate,POINT(34.568611 49.574444),http://www.wikidata.org/entity/Q1271216
http://www.wikidata.org/entity/Q4422452,Georges Scott,1873,male,"6th arrondissement of Paris",POINT(2.332233 48.850531),http://www.wikidata.org/entity/Q245546
http://www.wikidata.org/entity/Q4422872,Lev Slavin,1896,male,Odesa,POINT(30.732620 46.477470),http://www.wikidata.org/entity/Q1874
http://www.wikidata.org/entity/Q4423120,Aleksandr Sladkov,1966,male,Monino,POINT(38.183333 55.833333),http://www.wikidata.org/entity/Q1944828
http://www.wikidata.org/entity/Q4441707,Anton Stepanenko,1965,male,Moscow,POINT(37.617500 55.750556),http://www.wikidata.org/entity/Q649
http://www.wikidata.org/entity/Q44426442,G. O. Brown,1843,male,New York,POINT(-75.000000 43.000000),http://www.wikidata.org/entity/Q1384
http://www.wikidata.org/entity/Q44517,Bruno Kreisky,1911,male,Vienna,POINT(16.372500 48.208333),http://www.wikidata.org/entity/Q1741
http://www.wikidata.org/entity/Q446291,Kyōichi Sawada,1936,male,Aomori,POINT(140.746945 40.822778),http://www.wikidata.org/entity/Q146790
http://www.wikidata.org/entity/Q44695,Konstantin Simonov,1915,male,Saint Petersburg,POINT(30.316667 59.950000),http://www.wikidata.org/entity/Q656
http://www.wikidata.org/entity/Q4477673,Pavlo Usenko,1902,male,Plaveschyna,POINT(34.391969 48.844410),http://www.wikidata.org/entity/Q4364253
http://www.wikidata.org/entity/Q4484890,Konstantin Finn,1904,male,Moscow,POINT(37.617500 55.750556),http://www.wikidata.org/entity/Q649
http://www.wikidata.org/entity/Q4496689,Zakhar Khatsrevin,1903,male,Vitebsk,POINT(30.166667 55.183333),http://www.wikidata.org/entity/Q102217
http://www.wikidata.org/entity/Q4503108,Andriy Tsaplienko,1968,male,Kharkiv,POINT(36.231111 49.992500),http://www.wikidata.org/entity/Q42308
http://www.wikidata.org/entity/Q4511915,Yuly Chepurin,1914,male,Saratov,POINT(46.035000 51.530000),http://www.wikidata.org/entity/Q5332
http://www.wikidata.org/entity/Q4515631,Anatoly Chivilikhin,1915,male,Saint Petersburg,POINT(30.316667 59.950000),http://www.wikidata.org/entity/Q656
http://www.wikidata.org/entity/Q4520770,Andrey Shary,1965,male,Belogorsk,POINT(128.483333 50.916667),http://www.wikidata.org/entity/Q104735
http://www.wikidata.org/entity/Q45315591,Gennadiy Dubovoy,1967,male,Pavlohrad,POINT(38.449722 48.926667),http://www.wikidata.org/entity/Q4341856
http://www.wikidata.org/entity/Q4538196,Anatoliy Yanovskiy,1919,male,Oryol,POINT(36.069444 52.968611),http://www.wikidata.org/entity/Q3118
http://www.wikidata.org/entity/Q454784,Gilles Caron,1939,male,Neuilly-sur-Seine,POINT(2.267500 48.887222),http://www.wikidata.org/entity/Q48958
http://www.wikidata.org/entity/Q45765,Jack London,1876,male,San Francisco,POINT(-122.419445 37.775000),http://www.wikidata.org/entity/Q62
http://www.wikidata.org/entity/Q45776346,Karl Gustaf Kristoffersson,1918,male,Maria Magdalena parish,POINT(18.067217 59.318994),http://www.wikidata.org/entity/Q3438210
http://www.wikidata.org/entity/Q4583296,Benjamin Wegner Nørregaard,1861,male,Kristiansand,POINT(7.995611 58.146722),http://www.wikidata.org/entity/Q2415
http://www.wikidata.org/entity/Q461010,Alexandra Boulat,1962,female,"13th arrondissement of Paris",POINT(2.355556 48.832222),http://www.wikidata.org/entity/Q175129
http://www.wikidata.org/entity/Q461341,Mohammed Nabbous,1983,male,Benghazi,POINT(20.066667 32.116667),http://www.wikidata.org/entity/Q40816
http://www.wikidata.org/entity/Q461822,Catherine Leroy,1944,female,Sannois,POINT(2.256945 48.971667),http://www.wikidata.org/entity/Q259216
http://www.wikidata.org/entity/Q4679035,Adam Ferguson,1978,male,New South Wales,POINT(147.000000 -32.000000),http://www.wikidata.org/entity/Q3224
http://www.wikidata.org/entity/Q4679887,Adam Tepsurgayev,1976,male,Checheno-Ingush Autonomous Soviet Socialist Republic,POINT(45.683333 43.316667),http://www.wikidata.org/entity/Q1148929
http://www.wikidata.org/entity/Q4683267,Adlan Khasanov,1970,male,Chechnya,POINT(45.716695 43.400000),http://www.wikidata.org/entity/Q5187
http://www.wikidata.org/entity/Q4704091,Al J Venter,1938,male,Kroonstad,POINT(27.231667 -27.645556),http://www.wikidata.org/entity/Q264014
http://www.wikidata.org/entity/Q4706622,Alan Fisher,1901,male,Motherwell,POINT(-3.995556 55.789167),http://www.wikidata.org/entity/Q737547
http://www.wikidata.org/entity/Q471546,John Pilger,1939,male,Sydney,POINT(151.210000 -33.867778),http://www.wikidata.org/entity/Q3130
http://www.wikidata.org/entity/Q4718682,Alexander D. Shimkin,1944,male,"Washington, D.C.",POINT(-77.036667 38.895000),http://www.wikidata.org/entity/Q61
http://www.wikidata.org/entity/Q4718929,Alexander Gault MacGowan,1894,male,Manchester,POINT(-2.233333 53.466667),http://www.wikidata.org/entity/Q18125
http://www.wikidata.org/entity/Q47199975,Paul Ronzheimer,1985,male,Aurich,POINT(7.483611 53.471389),http://www.wikidata.org/entity/Q14839
http://www.wikidata.org/entity/Q4722249,Alfred Arthur Greenwood Hales,1860,male,Adelaide,POINT(138.600000 -34.927500),http://www.wikidata.org/entity/Q5112
http://www.wikidata.org/entity/Q4723659,Alfred Yaghobzadeh,1958,male,Tehran,POINT(51.389722 35.688889),http://www.wikidata.org/entity/Q3616
http://www.wikidata.org/entity/Q472783,Yuri Libedinsky,1898,male,Odesa,POINT(30.732620 46.477470),http://www.wikidata.org/entity/Q1874
http://www.wikidata.org/entity/Q47462061,Arthur Gleason,1878,male,Newark,POINT(-74.172222 40.735556),http://www.wikidata.org/entity/Q25395
http://www.wikidata.org/entity/Q4754899,Andre Vltchek,1963,male,Saint Petersburg,POINT(30.316667 59.950000),http://www.wikidata.org/entity/Q656
http://www.wikidata.org/entity/Q4768368,Anne Garrels,1951,female,Springfield,POINT(-72.547455 42.112411),http://www.wikidata.org/entity/Q49158
http://www.wikidata.org/entity/Q4775789,Anton Hammerl,1969,male,Johannesburg,POINT(28.041639 -26.204361),http://www.wikidata.org/entity/Q34647
http://www.wikidata.org/entity/Q4795029,Arnold Edmund Samuelson,1917,male,Tacoma,POINT(-122.447500 47.252500),http://www.wikidata.org/entity/Q199797
http://www.wikidata.org/entity/Q4805444,Ashley Gilbertson,1978,male,Melbourne,POINT(144.963056 -37.814167),http://www.wikidata.org/entity/Q3141
http://www.wikidata.org/entity/Q4808303,Assaad Taha,1956,male,Suez,POINT(32.533333 29.966667),http://www.wikidata.org/entity/Q134514
http://www.wikidata.org/entity/Q4861783,Barney Rosset,1922,male,New York City,POINT(-74.006111 40.712778),http://www.wikidata.org/entity/Q60
http://www.wikidata.org/entity/Q4893308,Bernard Kalb,1922,male,New York City,POINT(-74.006111 40.712778),http://www.wikidata.org/entity/Q60
http://www.wikidata.org/entity/Q4895101,Bert Hardy,1913,male,Blackfriars,POINT(-0.104167 51.512500),http://www.wikidata.org/entity/Q880829
http://www.wikidata.org/entity/Q49080,Isaak Babel,1894,male,Odesa,POINT(30.732620 46.477470),http://www.wikidata.org/entity/Q1874
http://www.wikidata.org/entity/Q4909121,Bill Genaust,1907,male,Minneapolis,POINT(-93.269167 44.981945),http://www.wikidata.org/entity/Q36091
http://www.wikidata.org/entity/Q4909232,Bill Groethe,1923,male,Rapid City,POINT(-103.228667 44.081056),http://www.wikidata.org/entity/Q213325
http://www.wikidata.org/entity/Q4909855,Bill Lawrence,1916,male,Lincoln,POINT(-96.678056 40.809167),http://www.wikidata.org/entity/Q28260
http://www.wikidata.org/entity/Q4935035,Bobby Ghosh,1967,male,India,POINT(83.000000 22.800000),http://www.wikidata.org/entity/Q668
http://www.wikidata.org/entity/Q493551,Dmitry Steshin,1972,male,Saint Petersburg,POINT(30.316667 59.950000),http://www.wikidata.org/entity/Q656
http://www.wikidata.org/entity/Q496027,Eddie Adams,1933,male,New Kensington,POINT(-79.758333 40.568333),http://www.wikidata.org/entity/Q1186623
http://www.wikidata.org/entity/Q4961554,Brent Stirton,1969,male,Durban,POINT(31.025000 -29.858333),http://www.wikidata.org/entity/Q5468
http://www.wikidata.org/entity/Q4967613,Kim Sa-ryang,1914,male,Pyongyang,POINT(125.747500 39.016667),http://www.wikidata.org/entity/Q18808
http://www.wikidata.org/entity/Q4972273,Aili Pekonen,1907,female,Helsinki,POINT(24.937500 60.170833),http://www.wikidata.org/entity/Q1757
http://www.wikidata.org/entity/Q4997377,Bun'yō Ishikawa,1938,male,Chiba Prefecture,POINT(140.123195 35.604583),http://www.wikidata.org/entity/Q80011
http://www.wikidata.org/entity/Q5004336,Byron Darnton,1897,male,Adrian,POINT(-84.037222 41.897500),http://www.wikidata.org/entity/Q372304
http://www.wikidata.org/entity/Q5004358,Byron G. Highland,1934,male,Detroit,POINT(-83.047500 42.331667),http://www.wikidata.org/entity/Q12439
http://www.wikidata.org/entity/Q50060717,Shyam Bhatia,1950,male,New Delhi,POINT(77.208889 28.613889),http://www.wikidata.org/entity/Q987
http://www.wikidata.org/entity/Q5055977,Cecil Brown,1907,male,New Brighton,POINT(-80.310060 40.730340),http://www.wikidata.org/entity/Q1185640
http://www.wikidata.org/entity/Q50602896,Etelka Kamenyitzky,1875,female,Baraolt,POINT(25.600000 46.075000),http://www.wikidata.org/entity/Q533078
http://www.wikidata.org/entity/Q5077053,Charles E. Brown,1896,male,Wimbledon,POINT(-0.217100 51.423500),http://www.wikidata.org/entity/Q736742
http://www.wikidata.org/entity/Q5077626,Charles Fenno Jacobs,1904,male,Waltham,POINT(-71.235005 42.380596),http://www.wikidata.org/entity/Q49190
http://www.wikidata.org/entity/Q5084065,Charles à Court Repington,1858,male,Heytesbury,POINT(-2.100000 51.183300),http://www.wikidata.org/entity/Q5749803
http://www.wikidata.org/entity/Q5093771,Chester Wilmot,1911,male,Brighton,POINT(144.996000 -37.905000),http://www.wikidata.org/entity/Q915776
http://www.wikidata.org/entity/Q5108247,Chris Terrill,1952,male,Brighton,POINT(-0.137500 50.820833),http://www.wikidata.org/entity/Q131491
http://www.wikidata.org/entity/Q5110817,Christina Lamb,1965,female,London,POINT(-0.127500 51.507222),http://www.wikidata.org/entity/Q84
http://www.wikidata.org/entity/Q5112000,Christopher Buckley,1905,male,Pimlico,POINT(-0.139500 51.488700),http://www.wikidata.org/entity/Q123306
http://www.wikidata.org/entity/Q5113407,Christopher Wenner,1954,male,England,POINT(-1.000000 53.000000),http://www.wikidata.org/entity/Q21
http://www.wikidata.org/entity/Q51568743,Csaba Sassy,1884,male,Miskolc,POINT(20.783333 48.100000),http://www.wikidata.org/entity/Q102397
http://www.wikidata.org/entity/Q516004,Denis Johnston,1901,male,Ireland,POINT(-8.000000 53.000000),http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q5163587,Constance Stuart Larrabee,1914,female,Cornwall,POINT(-4.900000 50.300000),http://www.wikidata.org/entity/Q23148
http://www.wikidata.org/entity/Q5170787,Cork Graham,1964,male,Port of Spain,POINT(-61.516667 10.666667),http://www.wikidata.org/entity/Q39178
http://www.wikidata.org/entity/Q517945,Barbara Gluck,1938,female,New York City,POINT(-74.006111 40.712778),http://www.wikidata.org/entity/Q60
http://www.wikidata.org/entity/Q5181586,Craig Whitlock,1968,male,Ithaca,POINT(-76.500000 42.443333),http://www.wikidata.org/entity/Q217346
http://www.wikidata.org/entity/Q51973534,Franz-Peter Weixler,1899,male,Munich,POINT(11.575000 48.137500),http://www.wikidata.org/entity/Q1726
http://www.wikidata.org/entity/Q5200056,Cynthia Elbaum,1966,female,Ashfield,POINT(-72.788889 42.526389),http://www.wikidata.org/entity/Q2536103
http://www.wikidata.org/entity/Q5214843,Dana Stone,1939,male,Pomfret,POINT(-72.520278 43.697500),http://www.wikidata.org/entity/Q3475877
http://www.wikidata.org/entity/Q52155633,Harry Perry Robinson,1859,male,Chunar,POINT(82.900000 25.130000),http://www.wikidata.org/entity/Q1192683
http://www.wikidata.org/entity/Q52170382,Vasily Timiryazev,1840,male,Saint Petersburg,POINT(30.316667 59.950000),http://www.wikidata.org/entity/Q656
http://www.wikidata.org/entity/Q5236459,David Leeson,1957,male,Abilene,POINT(-99.745556 32.446389),http://www.wikidata.org/entity/Q128295
http://www.wikidata.org/entity/Q5239528,David Scherman,1916,male,Manhattan,POINT(-73.994167 40.728333),http://www.wikidata.org/entity/Q11299
http://www.wikidata.org/entity/Q5242712,Dawud Salahuddin,1950,male,Roanoke Rapids,POINT(-77.654722 36.454444),http://www.wikidata.org/entity/Q2028322
http://www.wikidata.org/entity/Q5248217,Deborah Copaken,1966,female,Boston,POINT(-71.057778 42.360278),http://www.wikidata.org/entity/Q100
http://www.wikidata.org/entity/Q52718733,Marat Musin,1959,male,Moscow,POINT(37.617500 55.750556),http://www.wikidata.org/entity/Q649
http://www.wikidata.org/entity/Q5280188,Dirck Halstead,1936,male,Huntington,POINT(-73.426111 40.868056),http://www.wikidata.org/entity/Q999123
http://www.wikidata.org/entity/Q5289531,Saeed Chmagh,1967,male,Iraq,POINT(43.000000 33.000000),http://www.wikidata.org/entity/Q796
http://www.wikidata.org/entity/Q529290,Marguerite Higgins,1920,female,British Hong Kong,POINT(114.160327 22.280068),http://www.wikidata.org/entity/Q1054923
http://www.wikidata.org/entity/Q5294645,Donald Kirk,1938,male,New Brunswick,POINT(-74.444445 40.486667),http://www.wikidata.org/entity/Q138338
http://www.wikidata.org/entity/Q5341389,Edvarts Virza,1883,male,Rāceņi,POINT(25.191111 57.250833),http://www.wikidata.org/entity/Q28113496
http://www.wikidata.org/entity/Q5363503,Elizabeth Shepley Sergeant,1881,female,Winchester,POINT(-71.137500 42.452222),http://www.wikidata.org/entity/Q991443
http://www.wikidata.org/entity/Q5365836,Ellis Ashmead-Bartlett,1881,male,London,POINT(-0.127500 51.507222),http://www.wikidata.org/entity/Q84
http://www.wikidata.org/entity/Q5386484,Eric Fisher Wood,1889,male,New York City,POINT(-74.006111 40.712778),http://www.wikidata.org/entity/Q60
http://www.wikidata.org/entity/Q5387483,Eric Sevareid,1912,male,Velva,POINT(-100.930000 48.058056),http://www.wikidata.org/entity/Q2278261
http://www.wikidata.org/entity/Q5415579,إيفان رايت,1964,male,Cleveland,POINT(-81.694722 41.499167),http://www.wikidata.org/entity/Q37320
http://www.wikidata.org/entity/Q54826186,Bénédicte Kurzen,1980,female,Lyon,POINT(4.835000 45.767500),http://www.wikidata.org/entity/Q456
http://www.wikidata.org/entity/Q5486856,Frank Gillard,1908,male,Tiverton,POINT(-3.488000 50.903000),http://www.wikidata.org/entity/Q637298
http://www.wikidata.org/entity/Q5488877,Frank Palmos,1940,male,Melbourne,POINT(144.963056 -37.814167),http://www.wikidata.org/entity/Q3141
http://www.wikidata.org/entity/Q5493411,François Sully,1927,male,"6th arrondissement of Paris",POINT(2.332233 48.850531),http://www.wikidata.org/entity/Q245546
http://www.wikidata.org/entity/Q55101974,Daniil Fibikh,1899,male,Koło,POINT(18.633333 52.200000),http://www.wikidata.org/entity/Q52853
http://www.wikidata.org/entity/Q55103590,Boris Shcharansky,1904,male,Odesa,POINT(30.732620 46.477470),http://www.wikidata.org/entity/Q1874
http://www.wikidata.org/entity/Q55107461,Yuri Yurchenko,1955,male,Odesa,POINT(30.732620 46.477470),http://www.wikidata.org/entity/Q1874
http://www.wikidata.org/entity/Q55120392,Robert Magidoff,1905,male,Kyiv,POINT(30.523611 50.450000),http://www.wikidata.org/entity/Q1899
http://www.wikidata.org/entity/Q551491,W. Eugene Smith,1918,male,Wichita,POINT(-97.336111 37.688889),http://www.wikidata.org/entity/Q49266
http://www.wikidata.org/entity/Q5516685,Gaetano Faillace,1904,male,New York City,POINT(-74.006111 40.712778),http://www.wikidata.org/entity/Q60
http://www.wikidata.org/entity/Q5525380,Gary Knight,1964,male,Oakham,POINT(-0.733300 52.670500),http://www.wikidata.org/entity/Q1001942
http://www.wikidata.org/entity/Q5531414,Gene Roberts,1932,male,Pikeville,POINT(-77.986111 35.498889),http://www.wikidata.org/entity/Q2024271
http://www.wikidata.org/entity/Q5534419,Geoffrey Archer,1944,male,London,POINT(-0.127500 51.507222),http://www.wikidata.org/entity/Q84
http://www.wikidata.org/entity/Q5540586,George Hicks,1905,male,Tacoma,POINT(-122.447500 47.252500),http://www.wikidata.org/entity/Q199797
http://www.wikidata.org/entity/Q5541147,George Johnston,1912,male,Melbourne,POINT(144.963056 -37.814167),http://www.wikidata.org/entity/Q3141
http://www.wikidata.org/entity/Q55419434,Edith Dickenson,1851,female,England,POINT(-1.000000 53.000000),http://www.wikidata.org/entity/Q21
http://www.wikidata.org/entity/Q55563652,Liu Sivaya,1994,female,Krasnoyarsk,POINT(92.871944 56.008889),http://www.wikidata.org/entity/Q919
http://www.wikidata.org/entity/Q55590161,Stéphane Lauzanne,1874,male,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q5559228,Thomas Steinbeck,1944,male,New York City,POINT(-74.006111 40.712778),http://www.wikidata.org/entity/Q60
http://www.wikidata.org/entity/Q55615144,John Cashman,1910,male,Queens,POINT(-73.828055 40.713611),http://www.wikidata.org/entity/Q18424
http://www.wikidata.org/entity/Q5584486,Goran Tomasevic,1969,male,Belgrade,POINT(20.456944 44.817778),http://www.wikidata.org/entity/Q3711
http://www.wikidata.org/entity/Q55861570,Paolo Woods,1970,male,Amsterdam,POINT(4.883333 52.366667),http://www.wikidata.org/entity/Q727
http://www.wikidata.org/entity/Q5596934,Granville Roland Fortescue,1875,male,New York City,POINT(-74.006111 40.712778),http://www.wikidata.org/entity/Q60
http://www.wikidata.org/entity/Q56071900,Raoul Bailly,1903,male,Reims,POINT(4.028611 49.265278),http://www.wikidata.org/entity/Q41876
http://www.wikidata.org/entity/Q5610253,Patrick Cockburn,1950,male,Ireland,POINT(-8.000000 53.000000),http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q561342,Rémi Ochlik,1983,male,Thionville,POINT(6.168333 49.358056),http://www.wikidata.org/entity/Q22640
http://www.wikidata.org/entity/Q56195288,Alex Perry,1970,male,Philadelphia,POINT(-75.163611 39.952778),http://www.wikidata.org/entity/Q1345
http://www.wikidata.org/entity/Q56260741,Nencho Iliev,1881,male,Kalenik,POINT(24.511246 43.161208),http://www.wikidata.org/entity/Q12107770
http://www.wikidata.org/entity/Q5644949,Hamilton Fyfe,1869,male,London,POINT(-0.127500 51.507222),http://www.wikidata.org/entity/Q84
http://www.wikidata.org/entity/Q5662367,Harold Sherwood Spencer,1890,male,Wisconsin,POINT(-89.500000 44.500000),http://www.wikidata.org/entity/Q1537
http://www.wikidata.org/entity/Q5676958,Dmitri Kessel,1902,male,Kyiv,POINT(30.523611 50.450000),http://www.wikidata.org/entity/Q1899
http://www.wikidata.org/entity/Q569824,Just Jaeckin,1940,male,Vichy,POINT(3.425833 46.126944),http://www.wikidata.org/entity/Q93351
http://www.wikidata.org/entity/Q5702619,Helen Kirkpatrick,1909,female,Rochester,POINT(-77.611389 43.165556),http://www.wikidata.org/entity/Q49218
http://www.wikidata.org/entity/Q573995,Anthony Shadid,1968,male,Oklahoma City,POINT(-97.535278 35.482222),http://www.wikidata.org/entity/Q34863
http://www.wikidata.org/entity/Q5752662,Carmen Sarmiento,1944,female,Madrid,POINT(-3.703333 40.416944),http://www.wikidata.org/entity/Q2807
http://www.wikidata.org/entity/Q5758296,Philip Gibbs,1877,male,London,POINT(-0.127500 51.507222),http://www.wikidata.org/entity/Q84
http://www.wikidata.org/entity/Q57781270,Nino Jorjadze,1884,female,Tbilisi,POINT(44.792500 41.722500),http://www.wikidata.org/entity/Q994
http://www.wikidata.org/entity/Q5920326,Howard Marshall,1900,male,Surrey,POINT(-0.450000 51.250000),http://www.wikidata.org/entity/Q23276
http://www.wikidata.org/entity/Q5928039,Javier Nart,1947,male,Laredo,POINT(-3.410000 43.414444),http://www.wikidata.org/entity/Q828955
http://www.wikidata.org/entity/Q5940332,José Gómez de la Carrera,1801,male,Spain,POINT(-3.500000 40.200000),http://www.wikidata.org/entity/Q29
http://www.wikidata.org/entity/Q59526793,Harold Faber,1919,male,Manhattan,POINT(-73.994167 40.728333),http://www.wikidata.org/entity/Q11299
http://www.wikidata.org/entity/Q59528094,Hermann Ziock,1913,male,Greven,POINT(7.608333 52.091667),http://www.wikidata.org/entity/Q14917
http://www.wikidata.org/entity/Q597124,Josep Lluis Pellicer,1842,male,Barcelona,POINT(2.176944 41.382500),http://www.wikidata.org/entity/Q1492
http://www.wikidata.org/entity/Q6002013,Marta Rojas,1928,female,Santiago de Cuba,POINT(-75.829444 20.021667),http://www.wikidata.org/entity/Q117040
http://www.wikidata.org/entity/Q60128,Alexander Fadeyev,1901,male,Kimry,POINT(37.350000 56.866667),http://www.wikidata.org/entity/Q146435
http://www.wikidata.org/entity/Q60623342,Alphons Danzer,1842,male,Timișoara,POINT(21.230000 45.759722),http://www.wikidata.org/entity/Q83404
http://www.wikidata.org/entity/Q6066318,Ira Wolfert,1908,male,New York City,POINT(-74.006111 40.712778),http://www.wikidata.org/entity/Q60
http://www.wikidata.org/entity/Q60819833,Günter Pettera,1837,male,Brno,POINT(16.608333 49.195278),http://www.wikidata.org/entity/Q14960
http://www.wikidata.org/entity/Q6097562,Rafael López Rienda,1897,male,Granada,POINT(-3.600000 37.175000),http://www.wikidata.org/entity/Q8810
http://www.wikidata.org/entity/Q6099790,Ramón Lobo,1955,male,Maracaibo,POINT(-71.633333 10.633333),http://www.wikidata.org/entity/Q171632
http://www.wikidata.org/entity/Q6108333,Ricardo Medina,1958,male,Madrid,POINT(-3.703333 40.416944),http://www.wikidata.org/entity/Q2807
http://www.wikidata.org/entity/Q6109396,J. Malan Heslop,1923,male,Taylor,POINT(-112.083611 41.227222),http://www.wikidata.org/entity/Q29641696
http://www.wikidata.org/entity/Q6112214,Rosa María Molló,1963,female,Lleida,POINT(0.633333 41.616667),http://www.wikidata.org/entity/Q15090
http://www.wikidata.org/entity/Q6114577,Jack Perkins,1933,male,Cleveland,POINT(-81.694722 41.499167),http://www.wikidata.org/entity/Q37320
http://www.wikidata.org/entity/Q6118134,Samuel Gelblung,1944,male,Buenos Aires,POINT(-58.381944 -34.599722),http://www.wikidata.org/entity/Q1486
http://www.wikidata.org/entity/Q6133484,James Erasmus Tracey Phillips,1888,male,Hillington,POINT(0.547339 52.800181),http://www.wikidata.org/entity/Q683759
http://www.wikidata.org/entity/Q6136813,James Jarché,1890,male,Commercial Road,POINT(-0.058611 51.514444),http://www.wikidata.org/entity/Q5152522
http://www.wikidata.org/entity/Q6150576,Jana Schneider,1951,female,McFarland,POINT(-89.291110 43.018330),http://www.wikidata.org/entity/Q2370269
http://www.wikidata.org/entity/Q6154487,Janina Broniewska,1904,female,Kalisz,POINT(18.083000 51.757000),http://www.wikidata.org/entity/Q52842
http://www.wikidata.org/entity/Q61589051,Viktor Verstakov,1951,male,Polotsk District,POINT(28.800000 55.483333),http://www.wikidata.org/entity/Q1423032
http://www.wikidata.org/entity/Q61597,Erika Mann,1905,female,Munich,POINT(11.575000 48.137500),http://www.wikidata.org/entity/Q1726
http://www.wikidata.org/entity/Q6173254,Jeff B. Harmon,1953,male,United States,POINT(-98.579500 39.828175),http://www.wikidata.org/entity/Q30
http://www.wikidata.org/entity/Q6173656,Angela Rodicio,1963,female,"San Cristovo de Regodeigón, Ribadavia",POINT(-8.132597 42.311564),http://www.wikidata.org/entity/Q12399598
http://www.wikidata.org/entity/Q6194484,Jim Cummins,1945,male,Cedar Rapids,POINT(-91.668611 41.983333),http://www.wikidata.org/entity/Q486439
http://www.wikidata.org/entity/Q6194935,Jim Fenwick,1934,male,Brisbane,POINT(153.027778 -27.467778),http://www.wikidata.org/entity/Q34932
http://www.wikidata.org/entity/Q6200287,Jimmy Hare,1856,male,London,POINT(-0.127500 51.507222),http://www.wikidata.org/entity/Q84
http://www.wikidata.org/entity/Q6210407,"Joe Howard, Jr.",1833,male,Brooklyn,POINT(-73.949722 40.650833),http://www.wikidata.org/entity/Q18419
http://www.wikidata.org/entity/Q6225065,John Cantlie,1970,male,Winchester,POINT(-1.308611 51.063333),http://www.wikidata.org/entity/Q172157
http://www.wikidata.org/entity/Q63184,Bill Brandt,1904,male,Hamburg,POINT(10.000000 53.550000),http://www.wikidata.org/entity/Q1055
http://www.wikidata.org/entity/Q63213321,Carlos Hernández,1969,male,Madrid,POINT(-3.703333 40.416944),http://www.wikidata.org/entity/Q2807
http://www.wikidata.org/entity/Q6390260,Kenneth Jarecke,1963,male,Fairfax,POINT(-95.391900 40.339400),http://www.wikidata.org/entity/Q961574
http://www.wikidata.org/entity/Q639274,G. A. Henty,1832,male,Cambridge,POINT(0.122500 52.208055),http://www.wikidata.org/entity/Q350
http://www.wikidata.org/entity/Q6409915,Kimberly Dozier,1966,female,Honolulu,POINT(-157.857222 21.304722),http://www.wikidata.org/entity/Q18094
http://www.wikidata.org/entity/Q64373656,Norman Hatch,1921,male,Boston,POINT(-71.057778 42.360278),http://www.wikidata.org/entity/Q100
